id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
ACHIEV_SKILL_RANGE_ATK_STONE_BOULDER;Better than Gold;Besser als Gold;Mieux que de l'or;Meglio dell'oro;Mejor que el oro;胜过黄金;ゴールドより良い;금보다 낫다;Melhor que ouro;Lepsze niż złoto;Лучше, чем золото;Altından Daha İyi
ACHIEV_SKILL_PERMANENT_GRIM_REAPER;Secured Courtyard;Gesicherter Innenhof;Cour sécurisée;Cortile protetto;Patio asegurado;安全的庭院;安全な中庭;안전한 안뜰;Pátio seguro;Zabezpieczony dziedziniec;Охраняемый внутренний двор;Güvenlikli Avlu
ACHIEV_SKILL_PET_PERMA_PHOENIX;Beach Conquered;Eroberter Strand;Plage conquise;Spiaggia conquistata;Playa conquistada;征服海滩;ビーチ制覇;정복한 해변;Praia conquistada;Plaża podbita;Покоренный пляж;Sahil Fethedildi
ACHIEV_SKILL_RANGE_DEATH_BURST;Ranged combat;Fernkampf;Combat à distance;Combattimento a distanza;Combate a distancia;远程战斗;範囲戦闘;원거리 전투;Combate à Distância;Walka dystansowa;Стрелковый бой;Menzilli savaş
ACHIEV_SKILL_MELEE_DEATH_BURST;Knight;Ritter;Chevalier;Cavaliere;Caballero;骑士;ナイト;기사;Cavaleiro;Rycerz;Рыцарь;Şövalye
ACHIEV_SKILL_ATK_REP_RANGE_SWIRL;Spread;Verbreitung;Déploiement;Distanza;Difundir;扩散;拡散;확산;Espalhar;Rozprzestrzenianie się;Спред;Yayılma
ACHIEV_SKILL_ATK_REP_RANGE_REVERT_SHOT;Distance;Entfernung;Distance;Distanza;Distancia;距离;距離;거리;Distância;Odległość;Расстояние;Mesafe
ACHIEV_SKILL_PET_SUMMON_BURST;Support;Unterstützung;Soutien;Supporto;Apoyo;支援;サポート;지원;Apoio;Wsparcie;Поддержка;Destek
ACHIEV_SKILL_PET_PERMA_RANGE;Companions;Gefährten;Compagnons;Compagni;Compañeros;同伴;コンパニオン;동료;Companheiros;Towarzysze;Компаньоны;Yoldaşlar
ACHIEV_SKILL_PET_PERMA_MELEE_CHICKEN;Pet Master;Pet Master;Pet Master;Pet Master;Pet Master;宠物主人;ペットマスター;애완동물 마스터;Mestre de animais;Pet Master;Хозяин домашних животных;Evcil Hayvan Ustası
ACHIEV_SKILL_ATK_REP_RANGE_RANGE_CONSTRUCT;Slow Motion;Zeitlupe;Mouvement lent;Movimento lento;Movimiento lento;慢动作;スローモーション;슬로우 모션;Movimento lento;Slow Motion;Замедленное движение;Ağır Çekim
ACHIEV_SKILL_ATK_REP_MELEE_BOOMERANG;Ruler of Fire;Herrscher des Feuers;Règle du feu;Sovrano del Fuoco;Gobernante del fuego;火的统治者;炎の支配者;불의 통치자;Régua de Fogo;Władca Ognia;Правитель огня;Ateşin Hükümdarı
ACHIEV_SKILL_ATK_REP_MELEE_CYCLIC;Melee;Nahkampf;Mêlée;Corpo a corpo;Cuerpo a cuerpo;近战;メレー;근접;Melee;Walka wręcz;Melee;Yakın Dövüş
ACHIEV_SKILL_ATK_REP_MELEE_TREMBLING_GROUND;Fighter;Kämpfer;Combattant;Combattente;Luchador;战斗机;ファイター;파이터;Lutador;Myśliwiec;Истребитель;Savaşçı
ACHIEV_SKILL_ATK_REP_MELEE_MELEE_CONSTRUCT;Power;Macht;Puissance;Potere;Poder;力量;パワー;Power;Energia;Moc;Мощность;Güç
ACHIEV_SKILL_MELEE_EFFECT_GLARING;Adventurer;Abenteurer;Aventurier;Avventuriero;Aventurero;冒险家;冒険家;모험가;Aventureiro;Poszukiwacz przygód;Искатель приключений;Maceracı
ACHIEV_SKILL_MELEE_ATK_SCATTER;Discoverer;Entdecker;Découvreur;Scopritore;Descubridor;发现者;ディスカバラー;발견자;Descobridor;Odkrywca;Первооткрыватель;Kaşif
ACHIEV_SKILL_MELEE_ATK_CLASH_OF_STEEL;Speed;Geschwindigkeit;Vitesse;Velocità;Velocidad;速度;スピード;속도;Velocidade;Prędkość;Скорость;Hız
ACHIEV_SKILL_MELEE_ATK_PIERCING_BLOW;Well aimed;Gut gezielt;Bien visé;Ben mirato;Bien dirigido;目标明确;狙い撃ち;잘 조준;Bem dirigido;Dobrze wycelowany;Хорошо нацеленный;İyi hedeflenmiş
ACHIEV_SKILL_MELEE_ATK_WIND_SHOCK;Lightning;Blitzschlag;Éclairage;Fulmine;Rayo;閃電;ライトニング;번개;Relâmpago;Błyskawica;Молния;Yıldırım
ACHIEV_SKILL_RANGE_HIT_CUTTING_SHOT;500 defeated enemies;500 besiegte Gegner;500 ennemis vaincus;500 nemici sconfitti;500 enemigos derrotados;500个被打败的敌人;500体の敵を倒す;처치한 적 500명;500 inimigos derrotados;500 pokonanych wrogów;500 поверженных врагов;500 yenilmiş düşman
ACHIEV_SKILL_RANGE_ATK_SCATTER;750 defeated enemies;750 besiegte Gegner;750 ennemis vaincus;750 nemici sconfitti;750 enemigos derrotados;750个被打败的敌人;750体の敵を倒す;처치한 적 750마리;750 inimigos derrotados;750 pokonanych wrogów;750 поверженных врагов;750 yenilmiş düşman
ACHIEV_SKILL_MELEE_ATK_BLEEDING_BLADE;50 defeated enemies;50 besiegte Gegner;50 ennemis vaincus;50 nemici sconfitti;50 enemigos derrotados;50个被打败的敌人;50体の敵を倒す;처치한 적 50마리;50 inimigos derrotados;50 pokonanych wrogów;50 поверженных врагов;50 yenilmiş düşman
ACHIEV_SKILL_MELEE_HIT_BURN;Powerful;Mächtig;Puissant;Potente;Poderoso;强大的;強力な;강력한;Poderoso;Potężny;Мощный;Güçlü
ACHIEV_SKILL_MELEE_ATK_BURN;The Sword of the Phoenix;Das Schwert des Phönix;L'épée du phénix;La Spada della Fenice;La Espada del Fénix;凤凰之剑;不死鳥の剣;불사조의 검;A Espada da Fénix;Miecz Feniksa;Меч Феникса;Anka Kuşunun Kılıcı
ACHIEV_SKILL_RANGE_HIT_BURN;Mighty;Mächtig;Puissant;Potente;Poderosa;强大的;マイティ;Mighty;Mighty;Potężny;Могучий;Güçlü
ACHIEV_SKILL_RANGE_ATK_BURN;The Wand of the Phoenix;Der Stab des Phönix;La baguette du phénix;La Bacchetta della Fenice;La Vara del Fénix;凤凰的魔杖;不死鳥の杖;불사조의 지팡이;A Varinha da Fênix;Różdżka Feniksa;Жезл Феникса;Anka'nın Asası
ACHIEV_SKILL_RANGE_HIT_EXPLODE;Ranged fighter;Fernkämpfer;Combattant à distance;Combattente a distanza;Luchador a distancia;远程攻击的战士;レンジファイター;원거리 전투원;Combatente de combate;Wojownik dystansowy;Боец дальнего боя;Menzilli dövüşçü
ACHIEV_SKILL_MELEE_HIT_EXPLODE;Melee;Nahkämpfer;Mêlée;Corpo a corpo;Cuerpo a cuerpo;近战;Melee;근접;Melee;Walka wręcz;Melee;Yakın Dövüş
ACHIEV_SKILL_RANGE_HIT_POISON;Conditioned;Konditioniert;Conditionné;Condizionato;Acondicionado;有条件的;コンディション;컨디셔닝;Acondicionado;Kondycjonowany;Обусловлено;Şartlandırılmış
ACHIEV_SKILL_MELEE_HIT_POISON;Destroyer;Zerstörer;Destructeur;Distruttore;Destructor;毁灭者;デストロイヤー;파괴자;Destruidor;Niszczyciel;Разрушитель;Destroyer
ACHIEV_SKILL_MELEE_ATK_METEOR;Last Survivor;Letzter Überlebender;Dernier survivant;Ultimo sopravvissuto;Último superviviente;最后的生还者;ラストサバイバー;최후의 생존자;Último Sobrevivente;Ostatni ocalały;Последний выживший;Son Hayatta Kalan
ACHIEV_SKILL_DEATH_FRAGMENT;Slayer;Berserker;Tueur;Uccisore;Cazadora;杀手;スレイヤー;슬레이어;Caçadora;Slayer;Slayer;Slayer
ACHIEV_SKILL_PERMANENT_BLOOD_CIRCLE;Survivor;Überlebender;Survivant;Sopravvissuto;Superviviente;幸存者;サバイバー;생존자;Sobrevivente;Ocalały;Выживший;Survivor
ACHIEV_SKILL_DODGE_CUT;Dodge Champion;Champion im Ausweichen;Champion de l'esquive;Campione di schivata;Campeón de esquiva;躲避冠军;ダッジチャンピオン;닷지 챔피언;Campeão Dodge;Dodge Champion;Додж Чемпион;Dodge Şampiyonu
ACHIEV_SKILL_DODGE_SCATTER;Fast;Schnell;Rapide;Veloce;Rápido;快速;ファスト;Fast;Rápido;Prawie;Почти;Neredeyse
ACHIEV_SKILL_DODGE_BURN;Dodge Master;Meister im Ausweichen;Maître de l'esquive;Maestro di schivata;Maestro de la esquiva;躲避大师;ダッジマスター;닷지 마스터;Dodge Master;Dodge Master;Мастер Додж;Dodge Master
ACHIEV_SKILL_COLLECT_RANGE;Leech;Blutsauger;Sangsue;Salice;Sanguijuela;李奇;リーチ;거머리;Sanguessuga;Pijawka;Пиявка;Sülük
ACHIEV_SKILL_LIFE_LEECH;Outreach;Aufsuchen;Sensibilisation;Outreach;Divulgación;外展;アウトリーチ;아웃리치;Divulgação;Zasięg;Информационно-просветительская работа;Sosyal Yardım
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
ACHIEV_DAGGER_DESC;Reach attack speed of 2;Erreiche eine Angriffsgeschwindigkeit von 2.;Atteindre une vitesse d'attaque de 2;Raggiungere una velocità di attacco di 2;Alcanza una velocidad de ataque de 2;达到2的攻击速度;攻撃速度が2になる;공격 속도 2에 도달;Atingir velocidade de ataque de 2;Osiąga prędkość ataku 2;Достигните скорости атаки 2;2'lik saldırı hızına ulaşın
ACHIEV_GREATSWORD_DESC;Reach 60 melee damage;Erreiche 60 Nahkampfschaden.;Atteindre 60 points de dégâts en mêlée;Raggiungere 60 danni in mischia;Alcanza 60 de daño cuerpo a cuerpo;达到60的近战伤害;近接攻撃ダメージ60;근접 공격력 60 달성;Atingir 60 danos melee;Osiągnięcie 60 pkt. obrażeń w walce wręcz;Достичь 60 единиц урона ближнего боя;60 yakın dövüş hasarına ulaş
ACHIEV_FLAIL_DESC;Complete wave 4 on any map ;Schließe Wave 4 auf einer beliebigen Map ab. ;Terminer la vague 4 sur n'importe quelle carte ;Completa l'ondata 4 in qualsiasi mappa ;Completa la oleada 4 en cualquier mapa ;在任何地图上完成第四波攻击 ;どのマップでもウェーブ4を完了 ;모든 맵에서 웨이브 4 완료 ;Onda 4 completa em qualquer mapa ;Ukończ falę 4 na dowolnej mapie;Завершите четвертую волну на любой карте;Herhangi bir haritada 4. dalgayı tamamlayın
ACHIEV_SCYTHE_DESC;Reach 8 health points;Erreiche 8 Lebenspunkte.;Atteindre 8 points de vie;Raggiungere 8 punti salute;Alcanza 8 puntos de salud;达到8点健康值;ヘルスポイント8;체력 8점 달성;Atingir 8 pontos de saúde;Osiągnięcie 8 punktów zdrowia;Достигните 8 очков здоровья;8 sağlık puanına ulaş
ACHIEV_PHOENIX_SWORD_DESC;Have 3 Burning Hit skills active;Aktiviere 3 Brennender Schlag-Skills.;Avoir 3 compétences Burning Hit actives;Avere 3 abilità Colpo bruciante attive;Tener activas 3 habilidades de golpe abrasador;有3个燃烧弹技能激活;バーニングヒットスキルを3つ使用する;불타는 타격 기술 3개 활성화;Ter 3 capacidades de Burning Hit activas;Aktywne 3 umiejętności płonącego trafienia;"У вас активны 3 навыка ""Горящий удар";3 Burning Hit becerisinin aktif olması
ACHIEV_HAMMER_DESC;Reach an AoE size of 2.0;Erreiche eine AoE-Größe von 2,0.;Atteindre une taille d'AoE de 2,0;Raggiungere una dimensione AoE di 2,0;Alcanza un tamaño de AoE de 2,0;达到2.0的AOE大小;AoE size 2.0に到達する;광역 공격 범위 2.0에 도달하기;Atinja um tamanho de AoE de 2,0;Osiągnięcie zasięgu obszarowego 2,0;Достигните размера АоЕ 2,0;AoE boyutu 2.0'a ulaşır
ACHIEV_MAGIC_SHIELD_DESC;Complete wave 4 without receiving damage;Schließe Wave 4 ab, ohne Schaden zu erleiden.;Terminer la vague 4 sans recevoir de dégâts;Completare l'ondata 4 senza ricevere danni;Completa la oleada 4 sin recibir daño;完成第四波攻击而不受到伤害;ダメージを受けずにウェーブ4を完了させる;피해를 받지 않고 4번 웨이브 완료;Completar a onda 4 sem receber danos;Ukończ falę 4 bez otrzymania obrażeń;Завершите волну 4, не получив повреждений;4. dalgayı hasar almadan tamamlayın
ACHIEV_ELDER_CLUB_DESC;Reach 100 melee damage;Erreiche 100 Nahkampfschaden.;Atteindre 100 points de dégâts en mêlée;Raggiungere 100 danni in mischia;Alcanza 100 de daño cuerpo a cuerpo;达到100的近战伤害;近接攻撃で100ダメージを与える;근접 공격력 100 달성;Atingir 100 danos melee;Osiągnięcie 100 pkt. obrażeń w walce wręcz;Достичь 100 единиц урона ближнего боя;100 yakın dövüş hasarına ulaş
ACHIEV_SPEAR_DESC;Complete wave 20 with Sting equipped;Schließe Wave 20 mit Stachel ausgerüstet ab.;Terminez la vague 20 avec Aiguillon équipé;Completare l'ondata 20 con Pungolo equipaggiato;Completa la oleada 20 con Aguijón equipado;装备刺痛后完成第20波攻击;スティングを装備してウェーブ20を完了する;찌르기 장착 상태에서 20 웨이브 완료;Onda 20 completa com Ferrão equipado;Ukończ falę 20 z wyposażonym Stingiem;Завершите 20-ю волну со Стингом в руках;20. dalgayı Sting donanımıyla tamamlayın
ACHIEV_BLEEDING_STAR_DESC;Have 3 Bleeding Blade skills active;Aktiviere 3 Blutende Klinge-Skills.;Ayez 3 compétences Lame Sanglante actives;Avere 3 abilità Lama Sanguinante attive;Ten activas 3 habilidades de Hoja sangrante;激活3个出血之刃技能;ブリーディングブレードのスキルを3つ使用する;출혈검 기술 3개 활성화;Ter 3 habilidades de Lâmina de Sangramento activas;Aktywne 3 umiejętności Krwawiącego Ostrza;"У вас активны 3 навыка ""Кровоточащий клинок";3 Kanayan Bıçak becerisinin etkin olması
ACHIEV_AMBER_DESC;Complete wave 20 with Greatsword equipped;Schließe Wave 20 mit Großschwert ausgerüstet ab.;Terminez la vague 20 avec Greatsword équipé;Completare l'ondata 20 con Spadone equipaggiato;Completa la oleada 20 con un mandoble equipado;装备大剑的情况下完成第20波;グレートソード装備でWAVE20を達成;대검을 장착하고 20 웨이브 완료;Onda 20 completa com grandes palavras-chave equipadas;Ukończ falę 20 z wyposażonym wielkim mieczem;Завершите волну 20 с экипированным мечом;20. dalgayı Büyük Kılıç kuşanarak tamamlayın
ACHIEV_STING_DESC;Complete wave 20 with Dagger equipped;Schließe Wave 20 mit Dolch ausgerüstet ab.;Termine la vague 20 avec Dagger équipé;Completare l'ondata 20 con il Pugnale equipaggiato;Completa la oleada 20 con una daga equipada;装备匕首的情况下完成第20波;ダガーを装備してwave 20を完了;단검을 장착하고 20번 웨이브 완료;Onda 20 completa com Adaga equipada;Ukończ falę 20 ze sztyletem na wyposażeniu;Завершите 20-ю волну с экипированным кинжалом;Hançer kuşanarak 20. dalgayı tamamla
ACHIEV_GNARLY_MACE_DESC;Complete wave 20 with Ripping Axe equipped;Schließe Wave 20 mit Ripping Axe ausgerüstet ab.;Terminez la vague 20 avec Hache déchirante équipée;Completare l'ondata 20 con l'Ascia Squarciante equipaggiata;Completa la oleada 20 con un hacha desgarradora equipada;装备撕裂之斧后完成第20波;リッピングアックスを装備して20ウェーブをクリア;찢어지는 도끼를 장착하고 웨이브 20 완료;Onda 20 completa com Machado de Maturação equipado;Ukończ falę 20 z wyposażonym Toporem Rozpruwającym.;Пройдите волну 20, используя топор;20. dalgayı Yırtıcı Balta kuşanarak tamamlayın
ACHIEV_RIPPING_AXE_DESC;Defeat the endboss on the void map on tier 3 or higher;Besiege den Endboss auf der Map Leere auf Stufe 3 oder höher.;Vaincre le boss de fin sur la carte du vide au niveau 3 ou plus.;Sconfiggete l'endboss nella mappa void al livello 3 o superiore.;Derrota al jefe final en el mapa del vacío en nivel 3 o superior.;以 3 级或更高级别击败虚空地图上的终结者;Tier3以上でヴォイドマップのエンドボスを倒す;티어 3 이상에서 보이드 맵의 엔드보스 처치하기;Derrotar o chefe final no mapa do vazio no nível 3 ou superior;Pokonaj bossa końcowego na mapie pustkowi na poziomie 3 lub wyższym.;"Победите конечного босса на карте ""Пустота"" на уровне 3 или выше";Kademe 3 veya daha yüksek seviyede void haritasındaki endboss'u yen
ACHIEV_SUGAR_STICK_DESC;Defeat an endboss on wave 20;Besiege einen Endboss auf Wave 20.;Vaincre un endboss sur la vague 20;Sconfiggere un boss finale nell'ondata 20;Derrota a un jefe final en la oleada 20;在第20个浪潮中击败一个终结者;WAVE20でエンドボスを倒した;20번 웨이브에서 최종 보스 처치;Derrotar um endboss na onda 20;Pokonaj bossa końcowego na fali 20;Победите эндбосса на волне 20;Dalga 20'de bir endboss'u yen
ACHIEV_BEAR_CALLER_DESC;Defeat the endboss on the Aeodra Arena on Tier 3 or higher.;Besiege den Endboss auf der Map Aeodra-Arena auf Stufe 3 oder höher.;Vaincre l'endboss de l'arène d'Aeodra au niveau 3 ou plus.;Sconfiggi l'endboss nell'Arena Aeodra al livello 3 o superiore.;Derrota al jefe final en la Arena de Aeodra en nivel 3 o superior.;在3级或更高等级的Aeodra竞技场上击败终结者。;アイオドラ闘技場のエンドボスをTier3以上で撃破する。;티어 3 이상에서 아에오드라 투기장의 최종 보스를 처치하세요.;Derrotar o endboss na Arena Aeodra no Nível 3 ou superior.;Pokonaj bossa końcowego na Arenie Aeodry na poziomie 3 lub wyższym.;Победите эндбосса на Арене Эодры на уровне 3 или выше.;Aeodra Arena'daki endboss'u Seviye 3 veya daha yüksek bir seviyede yenin.
